created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,possibly_sensitive,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-02-02T20:52:40Z,1488978697537220600,1488978697537220609,"Had the absolute pleasure of learning how to create the cutest lil monsters from the one and only @allison_horst at @nceas today 😍 Making these critters made my heart smile, but not as much as seeing ALL of our masterpieces together at the end 🤗 https://t.co/BKoeoKRW8w",FALSE,245,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,2,36,FALSE,FALSE,en,NA,NA,,,FALSE,"Had the absolute pleasure of learning how to create the cutest lil monsters from the one and only @allison_horst at @nceas today 😍 Making these critters made my heart smile, but not as much as seeing ALL of our masterpieces together at the end 🤗 https://t.co/BKoeoKRW8w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01T16:16:18Z,148854676298172e4,1488546762981720064,Opaleye queen!! 👑 so proud (and also not surprised) @eahardison https://t.co/vdJPmQsdle,FALSE,63,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,0,1,FALSE,FALSE,en,1488117115378966500,1488117115378966532,,,FALSE,Opaleye queen!! 👑 so proud (and also not surprised) @eahardison https://t.co/vdJPmQsdle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-17T02:22:08Z,1482901018023133200,1482901018023133187,"RT @arcticdatactr: Have you applied to any of our free courses yet? 1st course: ""Reproducible Practices for Arctic Research Using R"" will b…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,11,0,FALSE,TRUE,en,NA,NA,,,NA,"RT @arcticdatactr: Have you applied to any of our free courses yet? 1st course: ""Reproducible Practices for Arctic Research Using R"" will b…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-14T22:35:56Z,1482119318703784e3,1482119318703783937,@allison_horst @Procreate I am o b s e s s e d with this lil fella 😍 and the fact that he’s shrieking and not yawning. Very 2022 👌,FALSE,130,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1481723843546796e3,1481723843546796034,973955318987210800,973955318987210752,allison_horst,,,,NA,,FALSE,0,0,FALSE,FALSE,en,NA,NA,,,NA,@allison_horst @Procreate I am o b s e s s e d with this lil fella 😍 and the fact that he’s shrieking and not yawning. Very 2022 👌,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-10T19:59:14Z,1480630330050498600,1480630330050498560,@winterstat @RLadiesSTL Really excited for this @winterstat!! I'm leading my first intro to Shiny workshop next week for our Master of Environmental DS students and I'm excited to point them to this talk as a next step 🎉,FALSE,220,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1480594308571222e3,1480594308571222016,1012139203,1012139203,winterstat,,,,NA,,FALSE,0,3,FALSE,FALSE,en,NA,NA,,,NA,@winterstat @RLadiesSTL Really excited for this @winterstat!! I'm leading my first intro to Shiny workshop next week for our Master of Environmental DS students and I'm excited to point them to this talk as a next step 🎉,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-09T17:05:01Z,1480224098739359700,1480224098739359749,So excited to chat with @RLadiesSTL next month! I’ll be talking about how to look for help online when your code has got you stumped. Come hang with us and check out their awesome lineup of spring speakers 🤗 https://t.co/xnl6VKAWga https://t.co/e7YyEcDUdH,FALSE,231,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,1,8,FALSE,FALSE,en,1480216233618387e3,1480216233618386945,,,FALSE,So excited to chat with @RLadiesSTL next month! I’ll be talking about how to look for help online when your code has got you stumped. Come hang with us and check out their awesome lineup of spring speakers 🤗 https://t.co/xnl6VKAWga https://t.co/e7YyEcDUdH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-04T00:49:38Z,1478166698935029800,1478166698935029760,"@juliasilge This book was my bible for a project that required lots of text mining/analysis when I had 0 experience doing so—I learned so so much in such a short period of time. Keep rocking it, you’ve done such incredible work here!!",FALSE,234,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1477777715453329400,1477777715453329408,13074042,13074042,juliasilge,,,,NA,,FALSE,0,2,FALSE,FALSE,en,NA,NA,,,NA,"@juliasilge This book was my bible for a project that required lots of text mining/analysis when I had 0 experience doing so—I learned so so much in such a short period of time. Keep rocking it, you’ve done such incredible work here!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-18T17:48:05Z,1472262407711903700,1472262407711903748,"RT @allison_horst: (more work on talk illustrations)

Teaching live coding lessons means failing in front of people all the time. Might as…",FALSE,139,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,49,0,TRUE,TRUE,en,NA,NA,,,NA,"RT @allison_horst: (more work on talk illustrations)

Teaching live coding lessons means failing in front of people all the time. Might as…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-16T05:11:29Z,1471347224000880600,1471347224000880646,"RT @gdequeiroz: Last call for the #DataScience summer #internship! 
We are extending the deadline to apply until this Sunday (12/19).",FALSE,133,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,10,0,FALSE,TRUE,en,1466222443425513500,1466222443425513476,,,NA,"RT @gdequeiroz: Last call for the #DataScience summer #internship! 
We are extending the deadline to apply until this Sunday (12/19).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-09T16:17:24Z,1468978093398249500,1468978093398249473,@BeltzEcology Yes! We’re not German but have always had a Christmas pickle hanging on our tree 😆 first one to find it on Christmas morning had good luck for a year,FALSE,163,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1468742520985247700,1468742520985247746,903976497953767400,903976497953767424,BeltzEcology,,,,NA,,FALSE,0,1,FALSE,FALSE,en,NA,NA,,,NA,@BeltzEcology Yes! We’re not German but have always had a Christmas pickle hanging on our tree 😆 first one to find it on Christmas morning had good luck for a year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-08T16:11:17Z,1468614167598747600,1468614167598747650,RT @RLadiesSB: Ever wonder how your R workflow might look in Python? Join us for our next meet up on Weds 15 Dec at 5:30 Pacific with Centr…,FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,9,0,FALSE,TRUE,en,NA,NA,,,NA,RT @RLadiesSB: Ever wonder how your R workflow might look in Python? Join us for our next meet up on Weds 15 Dec at 5:30 Pacific with Centr…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-05T13:49:42Z,1467491371170758700,1467491371170758660,What an i n c r e d i b l e teaching tool 🤩 https://t.co/c0KsckgHPY,FALSE,43,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,0,4,FALSE,FALSE,en,1467189203104505900,1467189203104505859,,,FALSE,What an i n c r e d i b l e teaching tool 🤩 https://t.co/c0KsckgHPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-02T02:54:39Z,1466239360366350300,1466239360366350336,"RT @gdequeiroz: 👋Come join our team! 
🔍I’m hiring Data Scientists summer interns to work on an AI fairness R package
🖥️ Skills: Hands-on kn…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,142,0,TRUE,TRUE,en,NA,NA,,,NA,"RT @gdequeiroz: 👋Come join our team! 
🔍I’m hiring Data Scientists summer interns to work on an AI fairness R package
🖥️ Skills: Hands-on kn…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-30T19:05:07Z,1465758811289907200,1465758811289907208,"RT @brenucsb: Bren alum Dawnielle Tellez (MESM '17), a Senior Sustainability Analyst with REI, was recently named to the GreenBiz 30 Under…",FALSE,139,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,4,0,TRUE,TRUE,en,NA,NA,,,NA,"RT @brenucsb: Bren alum Dawnielle Tellez (MESM '17), a Senior Sustainability Analyst with REI, was recently named to the GreenBiz 30 Under…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-26T03:05:53Z,1464067860636991500,1464067860636991489,@kristenobacter This resonates so much 😅 We recently held a workshop for our students on how to effectively Google for code help (they’re working primarily in R). Feel free to share with them! https://t.co/dmc5V90txI,FALSE,216,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1463537083549577200,1463537083549577218,19048641,19048641,kristenobacter,,,,NA,,FALSE,4,7,FALSE,FALSE,en,NA,NA,,,FALSE,@kristenobacter This resonates so much 😅 We recently held a workshop for our students on how to effectively Google for code help (they’re working primarily in R). Feel free to share with them! https://t.co/dmc5V90txI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-20T00:28:30Z,1461853924437069800,1461853924437069830,"@PycnoPod Miss ya, Mo!!",FALSE,23,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1461584812771213300,1461584812771213312,786240102502588400,786240102502588416,PycnoPod,,,,NA,,FALSE,0,1,FALSE,FALSE,tl,NA,NA,,,NA,"@PycnoPod Miss ya, Mo!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-17T23:57:46Z,1461121417420980200,1461121417420980230,@BeltzEcology @caryinstitute wooot wooot!! big things happening! you're going to be such an amazing fit :D,FALSE,106,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1460957029145751600,1460957029145751555,903976497953767400,903976497953767424,BeltzEcology,,,,NA,,FALSE,0,1,FALSE,FALSE,en,NA,NA,,,NA,@BeltzEcology @caryinstitute wooot wooot!! big things happening! you're going to be such an amazing fit :D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-03T02:06:40Z,1455718038305575e3,1455718038305574913,RT @jamiecmonty: Interested in the @brenucsb Master's of Environmental Data Science program🌏📊? Come to our *virtual* Open House this Friday…,FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,6,0,FALSE,TRUE,en,NA,NA,,,NA,RT @jamiecmonty: Interested in the @brenucsb Master's of Environmental Data Science program🌏📊? Come to our *virtual* Open House this Friday…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21T20:34:13Z,1451285718534287400,1451285718534287374,#edsjobs #DataScience #OpenDataScience #dataviz #RStats,FALSE,55,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1451284688341921800,1451284688341921843,348593287,348593287,SamanthaCsik,,,,NA,,FALSE,1,0,FALSE,FALSE,qht,NA,NA,,,NA,#edsjobs #DataScience #OpenDataScience #dataviz #RStats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21T20:30:09Z,1451284693756768300,1451284693756768256,"Communication and Engagement Officer, due 11/19 --
administer and expand communication and engagement around NCEAS's portfolio of programs
https://t.co/ywGzuTzV9y",FALSE,162,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1451284692460728300,1451284692460728327,348593287,348593287,SamanthaCsik,,,,NA,,FALSE,0,0,FALSE,FALSE,en,NA,NA,,,FALSE,"Communication and Engagement Officer, due 11/19 --
administer and expand communication and engagement around NCEAS's portfolio of programs
https://t.co/ywGzuTzV9y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21T20:30:08Z,1451284692460728300,1451284692460728327,"Projects Data Coordinator, due 11/15 -- work with researchers to manage/archive data and streamline data management operations
https://t.co/yzAqBbjSO2",FALSE,150,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1451284691210825700,1451284691210825762,348593287,348593287,SamanthaCsik,,,,NA,,FALSE,0,0,FALSE,FALSE,en,NA,NA,,,FALSE,"Projects Data Coordinator, due 11/15 -- work with researchers to manage/archive data and streamline data management operations
https://t.co/yzAqBbjSO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21T20:30:08Z,1451284691210825700,1451284691210825762,"Environmental Data Analyst, due 11/12 -- engage in team science and apply your analytical and coding skills to address environmental questions 
https://t.co/BQwidIH0ks",FALSE,167,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1451284689885425700,1451284689885425691,348593287,348593287,SamanthaCsik,,,,NA,,FALSE,0,0,FALSE,FALSE,en,NA,NA,,,FALSE,"Environmental Data Analyst, due 11/12 -- engage in team science and apply your analytical and coding skills to address environmental questions 
https://t.co/BQwidIH0ks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21T20:30:08Z,1451284689885425700,1451284689885425691,"LTER Data Analyst, due 11/22 -- engage in a portfolio of environmental synthesis research drawing on LTER and other data
https://t.co/0rl68QnRrK",FALSE,144,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1451284688341921800,1451284688341921843,348593287,348593287,SamanthaCsik,,,,NA,,FALSE,0,0,FALSE,FALSE,en,NA,NA,,,FALSE,"LTER Data Analyst, due 11/22 -- engage in a portfolio of environmental synthesis research drawing on LTER and other data
https://t.co/0rl68QnRrK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21T20:30:07Z,1451284688341921800,1451284688341921843,"Interested in environmental data science? Come work with us @nceas! Sooo many cool job openings right now, application deadlines all mid-November https://t.co/dfYlVaX0vc",FALSE,169,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,4,10,FALSE,FALSE,en,NA,NA,,,FALSE,"Interested in environmental data science? Come work with us @nceas! Sooo many cool job openings right now, application deadlines all mid-November https://t.co/dfYlVaX0vc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-11T22:43:13Z,1447694304999194600,1447694304999194627,"If you're in SB and need a lil rubber ducky to talk to about your code problems, please do let me know -- I have like 80 of them, and they come with a friendly reminder that you are capable of handling any errors thrown your way 🙃🐤 https://t.co/LfAnpELI1A https://t.co/RWUkU63Lg4",FALSE,255,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,0,11,FALSE,FALSE,en,1447647570218549200,1447647570218549251,,,FALSE,"If you're in SB and need a lil rubber ducky to talk to about your code problems, please do let me know -- I have like 80 of them, and they come with a friendly reminder that you are capable of handling any errors thrown your way 🙃🐤 https://t.co/LfAnpELI1A https://t.co/RWUkU63Lg4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-05T17:12:07Z,1445436653233860600,1445436653233860612,Never not using {ARTofR} now to organize sections of my R scripts 🤩 https://t.co/qdJo960oUh,FALSE,67,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,0,12,FALSE,FALSE,en,1445283727463047200,1445283727463047169,,,FALSE,Never not using {ARTofR} now to organize sections of my R scripts 🤩 https://t.co/qdJo960oUh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-05T16:00:54Z,1445418728217211e3,1445418728217210886,RT @chendaniely: My very first #TidyTuesday submission for the Registered Nurses data from https://t.co/gFxHxjg19J. Spent the time doing it…,FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,12,0,TRUE,TRUE,en,NA,NA,,,FALSE,RT @chendaniely: My very first #TidyTuesday submission for the Registered Nurses data from https://t.co/gFxHxjg19J. Spent the time doing it…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-27T18:23:39Z,1442555551590715400,1442555551590715395,"RT @jamiecmonty: ""A Summer-y Summary of MEDS Quarter 1""

Two of our MEDS students, @juliet_s_cohen &amp; @scoutcleonard wrote a blog post about…",FALSE,144,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,7,0,TRUE,TRUE,en,NA,NA,,,NA,"RT @jamiecmonty: ""A Summer-y Summary of MEDS Quarter 1""

Two of our MEDS students, @juliet_s_cohen &amp; @scoutcleonard wrote a blog post about…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15T22:35:07Z,1438270182007328800,1438270182007328768,"@dm_ferraro @brenucsb Having so much fun looking at these comments — this is such a great example of something I usually do, but would have completely failed to mention💡",FALSE,169,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1438233871569473500,1438233871569473536,2279696046,2279696046,dm_ferraro,,,,NA,,FALSE,0,2,FALSE,FALSE,en,NA,NA,,,NA,"@dm_ferraro @brenucsb Having so much fun looking at these comments — this is such a great example of something I usually do, but would have completely failed to mention💡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15T17:42:32Z,1438196551743017e3,1438196551743016962,"@_anbui @caparisek @brenucsb Yes!! My kryptonite (and therefore most searched phrase) will forever be ""ggplot change legend labels""",FALSE,131,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1438187525584011300,1438187525584011264,1114033949880148e3,1114033949880147968,_anbui,,,,NA,,FALSE,0,3,FALSE,FALSE,en,NA,NA,,,NA,"@_anbui @caparisek @brenucsb Yes!! My kryptonite (and therefore most searched phrase) will forever be ""ggplot change legend labels""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15T16:45:47Z,1438182270167257e3,1438182270167257092,"@caparisek @_anbui @brenucsb I’ve never done it this way, such a great tip! Thank you!!",FALSE,87,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1438176479838294e3,1438176479838294018,1898418108,1898418108,caparisek,,,,NA,,FALSE,0,1,FALSE,FALSE,en,NA,NA,,,NA,"@caparisek @_anbui @brenucsb I’ve never done it this way, such a great tip! Thank you!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T21:51:21Z,1.4378967804363039e+18,1437896780436303873,Stoked for this! https://t.co/90T1EbDAaP,FALSE,16,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,0,1,FALSE,FALSE,en,1437541991059890200,1437541991059890176,,,FALSE,Stoked for this! https://t.co/90T1EbDAaP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T17:45:26Z,1437834891274506200,1437834891274506242,@CMastication @brenucsb 💯💯 This is deserving of its own slide (which is exactly what I plan to do lol),FALSE,102,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1437833818518528e3,1437833818518528003,43186378,43186378,CMastication,,,,NA,,FALSE,0,1,FALSE,FALSE,en,NA,NA,,,NA,@CMastication @brenucsb 💯💯 This is deserving of its own slide (which is exactly what I plan to do lol),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T17:40:44Z,1.4378337097475359e+18,1437833709747535872,"@CMastication @brenucsb Perhaps one strategy would be to identify (or create) lists of functions that perform similar tasks (thinking about this, now older, chapter in Advanced R  https://t.co/RtRZZxrTL3 ) to provide a starting point for searches. Not to say that this would necessarily be easy of fast😅",FALSE,303,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1437827413459755e3,1437827413459755009,43186378,43186378,CMastication,,,,NA,,FALSE,0,1,FALSE,FALSE,en,NA,NA,,,FALSE,"@CMastication @brenucsb Perhaps one strategy would be to identify (or create) lists of functions that perform similar tasks (thinking about this, now older, chapter in Advanced R  https://t.co/RtRZZxrTL3 ) to provide a starting point for searches. Not to say that this would necessarily be easy of fast😅",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14T17:39:18Z,1437833350060732400,1437833350060732416,@CMastication @brenucsb This really resonates and was truly one of the most challenging things for me when I was just starting out (and still now in many cases).,FALSE,161,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1437827181476995e3,1437827181476995072,43186378,43186378,CMastication,,,,NA,,FALSE,0,1,FALSE,FALSE,en,NA,NA,,,NA,@CMastication @brenucsb This really resonates and was truly one of the most challenging things for me when I was just starting out (and still now in many cases).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13T23:37:10Z,1437561018322800600,1437561018322800645,Knowing how to phrase Google searches/parse complex Stack Overflow answers is such a critical skillset that we flex nearly every time we sit down at our computers. Hoping to make it a tad less intimidating 🙃 https://t.co/eiOEyC8S71,FALSE,207,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4375610107815199e+18,1437561010781519873,348593287,348593287,SamanthaCsik,,,,NA,,FALSE,0,11,FALSE,FALSE,en,NA,NA,,,FALSE,Knowing how to phrase Google searches/parse complex Stack Overflow answers is such a critical skillset that we flex nearly every time we sit down at our computers. Hoping to make it a tad less intimidating 🙃 https://t.co/eiOEyC8S71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13T23:37:08Z,1.4375610107815199e+18,1437561010781519873,How do you approach Googling for code help?? I’m going to be leading a “How to Google” workshop for our (newish-to-coding) @brenucsb Master of Environmental Data Science students in a few weeks and looking for ideas/inspiration/resources! #datascience #RStats,FALSE,259,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,18,61,FALSE,FALSE,en,NA,NA,,,NA,How do you approach Googling for code help?? I’m going to be leading a “How to Google” workshop for our (newish-to-coding) @brenucsb Master of Environmental Data Science students in a few weeks and looking for ideas/inspiration/resources! #datascience #RStats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01T17:38:25Z,1433122082485792800,1433122082485792771,RT @jamiecmonty: Applications for the Master of Environmental Data Science (MEDS) program @brenucsb are now open! If you have a degree or b…,FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,6,0,FALSE,TRUE,en,NA,NA,,,NA,RT @jamiecmonty: Applications for the Master of Environmental Data Science (MEDS) program @brenucsb are now open! If you have a degree or b…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-06T18:16:14Z,1423709517703831600,1423709517703831560,"RT @nceas: Do you love community building, #scicomm, and #DataScience learning? Come work with us at NCEAS and the @arcticdatactr as our ne…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,8,0,FALSE,TRUE,en,NA,NA,,,NA,"RT @nceas: Do you love community building, #scicomm, and #DataScience learning? Come work with us at NCEAS and the @arcticdatactr as our ne…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-02T22:50:12Z,1422328910272897e3,1422328910272897046,RT @jamiecmonty: Our first cohort of MEDS *just* started and we're already preparing for next year! If you want to be a Master of Environme…,FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,4,0,FALSE,TRUE,en,1422305808121884700,1422305808121884673,,,NA,RT @jamiecmonty: Our first cohort of MEDS *just* started and we're already preparing for next year! If you want to be a Master of Environme…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-12T22:55:15Z,1414720034111373300,1414720034111373313,"RT @ijeamaka_a: Helloo! I've launched an etsy shop, Art Snacks Prints 🍎🎨
I'm selling limited batches of mini art prints. The shop will incl…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,17,0,TRUE,TRUE,en,NA,NA,,,NA,"RT @ijeamaka_a: Helloo! I've launched an etsy shop, Art Snacks Prints 🍎🎨
I'm selling limited batches of mini art prints. The shop will incl…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-12T23:19:13Z,1403854432773701600,1403854432773701636,@MarceMiraval @psugeography @PennStateGIS Congrats!!!! 🎉,FALSE,56,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1403810572198727700,1403810572198727682,274784775,274784775,MarceMiraval,,,,NA,,FALSE,0,1,FALSE,FALSE,en,NA,NA,,,NA,@MarceMiraval @psugeography @PennStateGIS Congrats!!!! 🎉,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-26T23:20:39Z,1397694199164661800,1397694199164661762,RT @RLadiesSB: This is today at 5:30 PM Pacific time! Register and get info for what you'll need here: https://t.co/L8RXiobu7E,FALSE,126,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,2,0,TRUE,TRUE,en,1394312879449407500,1394312879449407490,,,FALSE,RT @RLadiesSB: This is today at 5:30 PM Pacific time! Register and get info for what you'll need here: https://t.co/L8RXiobu7E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17T23:44:32Z,1394438717138358300,1394438717138358272,Can’t wait to learn what parallel processing even means from @dm_ferraro!! Join us tomorrow at 5:30PT! https://t.co/jJ6k31wbGi,FALSE,102,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,0,0,FALSE,FALSE,en,1394312879449407500,1394312879449407490,,,FALSE,Can’t wait to learn what parallel processing even means from @dm_ferraro!! Join us tomorrow at 5:30PT! https://t.co/jJ6k31wbGi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
