created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2021-12-21T06:39:34Z,1473181330552893400,1473181330552893449,RT @KateRobSau: Got interviewed today on the Shiny Dev podcast about my Shiny Contest submission - coronaSweeper. Had a absolute blast and…,FALSE,139,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,9,0,FALSE,FALSE,NA,en,NA,NA,,,RT @KateRobSau: Got interviewed today on the Shiny Dev podcast about my Shiny Contest submission - coronaSweeper. Had a absolute blast and…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-21T06:37:59Z,1473180931796123600,1473180931796123652,"RT @_useRconf: We are delighted to announce that TIDY MODELING WITH R co-author Julia Silge (@JuliaSilge @RStudio)
will deliver a keynote @…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,20,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @_useRconf: We are delighted to announce that TIDY MODELING WITH R co-author Julia Silge (@JuliaSilge @RStudio)
will deliver a keynote @…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13T17:25:33Z,1470444796078612500,1470444796078612481,"RT @RLadiesBmore: Come join us tomorrow afternoon to learn about using #git and #GitHub in #RStudio from the amazing @lisalendway!  

#rsta…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,9,0,FALSE,FALSE,NA,en,1452705266865094700,1452705266865094656,,,"RT @RLadiesBmore: Come join us tomorrow afternoon to learn about using #git and #GitHub in #RStudio from the amazing @lisalendway!  

#rsta…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13T17:25:18Z,1470444733256409e3,1470444733256409097,RT @EmilyRiederer: It's December again and still no holiday parties. What better way to spread cheer than with a snowing #rstats Markdown?…,FALSE,139,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,16,0,FALSE,FALSE,NA,en,1337178684868980700,1337178684868980738,,,RT @EmilyRiederer: It's December again and still no holiday parties. What better way to spread cheer than with a snowing #rstats Markdown?…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13T17:25:14Z,1470444717498372e3,1470444717498372103,RT @JoscelinRocha: I finally added my resources for learning #Python when your main background is in #R. Hope it is helpful to you too 🙂: h…,FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,199,0,FALSE,FALSE,NA,en,NA,NA,,,RT @JoscelinRocha: I finally added my resources for learning #Python when your main background is in #R. Hope it is helpful to you too 🙂: h…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13T17:24:56Z,1470444641787027500,1470444641787027461,RT @WeAreRLadies: Hello! I’m Nicola (@nrennie35) and I’m very excited to be curating for you this week to share some tips in #rstats. 🤩Here…,FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,3,0,FALSE,FALSE,NA,en,NA,NA,,,RT @WeAreRLadies: Hello! I’m Nicola (@nrennie35) and I’m very excited to be curating for you this week to share some tips in #rstats. 🤩Here…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13T17:24:36Z,1470444557884137500,1470444557884137480,RT @_useRconf: We are delighted to announce that BAYES RULES! author Mine Dogucu (@MineDogucu @UCIrvine) will deliver a keynote @_useRconf.…,FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,14,0,FALSE,FALSE,NA,en,NA,NA,,,RT @_useRconf: We are delighted to announce that BAYES RULES! author Mine Dogucu (@MineDogucu @UCIrvine) will deliver a keynote @_useRconf.…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12T17:12:58Z,1470079240171311e3,1470079240171311107,"RT @yabellini: I'm behind on sharing the talks I've given this year, but I'm trying to catch up, so here's a blog post from my participatio…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,4,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @yabellini: I'm behind on sharing the talks I've given this year, but I'm trying to catch up, so here's a blog post from my participatio…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12T17:12:54Z,1470079225042509800,1470079225042509834,RT @WeAreRLadies: This week's #RLadies curator is @nrennie35!! https://t.co/Xq2gVYduoJ,FALSE,86,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,7,0,FALSE,FALSE,FALSE,en,NA,NA,,,RT @WeAreRLadies: This week's #RLadies curator is @nrennie35!! https://t.co/Xq2gVYduoJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11T17:49:01Z,1469725927403892700,1469725927403892743,"RT @WeAreRLadies: What a week! Thank you so much everyone for following along! 🙌

Don't forget you can also sign-up and curate this #RLadie…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,5,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @WeAreRLadies: What a week! Thank you so much everyone for following along! 🙌

Don't forget you can also sign-up and curate this #RLadie…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11T08:01:28Z,1469578064397013e3,1469578064397012995,"RT @RLadiesNairobi: Thanks for joining in on the tutorial on ""Introduction to creating maps with leaflet"" by @llbaker1707  

Please, find t…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,7,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @RLadiesNairobi: Thanks for joining in on the tutorial on ""Introduction to creating maps with leaflet"" by @llbaker1707  

Please, find t…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11T08:00:59Z,1469577942099497e3,1469577942099496964,"RT @fishiintheC: My post on ""Contributing to a community of practice blog using Git and R"" with @MitchRudge and Stephane Guillou @UQ_Librar…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,5,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @fishiintheC: My post on ""Contributing to a community of practice blog using Git and R"" with @MitchRudge and Stephane Guillou @UQ_Librar…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11T07:59:21Z,1469577532425085e3,1469577532425084930,"RT @statsgen: Last workshop for the year done!

There's not a lot of workshop on {grid} or {ggplot2} internals + writing its extensions so…",FALSE,139,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,84,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @statsgen: Last workshop for the year done!

There's not a lot of workshop on {grid} or {ggplot2} internals + writing its extensions so…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-08T06:02:57Z,1468461074370502700,1468461074370502662,RT @WeAreRLadies: Hello! I am Lorena and I am extremely excited to be curating for you this week 🤩 I am an Ecuadorian living in Austria 🏔️…,FALSE,139,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,13,0,FALSE,FALSE,NA,en,NA,NA,,,RT @WeAreRLadies: Hello! I am Lorena and I am extremely excited to be curating for you this week 🤩 I am an Ecuadorian living in Austria 🏔️…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06T07:07:28Z,1467752533942993e3,1467752533942992897,RT @RLadiesRemote: #RLadies: are you finding #AdventOfCode more challenging now we're on Day 5? Join us on the advent-of-code channel on th…,FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,3,0,FALSE,FALSE,NA,en,NA,NA,,,RT @RLadiesRemote: #RLadies: are you finding #AdventOfCode more challenging now we're on Day 5? Join us on the advent-of-code channel on th…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06T07:06:50Z,1467752374261457e3,1467752374261456897,"RT @DrMowinckels: Haven't blogged in ages, but I've switched my blogs comments from disqus to giscus and did a little write about it!

Than…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,10,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @DrMowinckels: Haven't blogged in ages, but I've switched my blogs comments from disqus to giscus and did a little write about it!

Than…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06T07:06:47Z,1467752361200431e3,1467752361200431106,"RT @MineDogucu: New blog post: tips for working with #rstats bookdown. 

How to:

1⃣ Improve folder structure
2⃣ Write exercises
3⃣ Style h…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,28,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @MineDogucu: New blog post: tips for working with #rstats bookdown. 

How to:

1⃣ Improve folder structure
2⃣ Write exercises
3⃣ Style h…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06T07:06:41Z,1467752335833194500,1467752335833194496,RT @WeAreRLadies: Hello!! Our #RLadies curator this week is @loreabad6! https://t.co/ClZjHcMpFM,FALSE,95,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,14,0,FALSE,FALSE,FALSE,en,NA,NA,,,RT @WeAreRLadies: Hello!! Our #RLadies curator this week is @loreabad6! https://t.co/ClZjHcMpFM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06T07:06:29Z,1467752287057678300,1467752287057678339,RT @lisalendway: Do you use #RStats and want to make your own website? Watch any and all of @apreshill’s videos.  She is the BEST teacher.,FALSE,138,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,7,0,FALSE,FALSE,NA,en,1466742932292186e3,1466742932292186118,,,RT @lisalendway: Do you use #RStats and want to make your own website? Watch any and all of @apreshill’s videos.  She is the BEST teacher.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-03T19:07:17Z,1466846517663305700,1466846517663305728,"RT @RLadiesVienna: Alexandra Posekany is our December speaker for the RLadies Vienna Meetup, where she will give us an intro into Bayesian…",FALSE,139,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,6,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @RLadiesVienna: Alexandra Posekany is our December speaker for the RLadies Vienna Meetup, where she will give us an intro into Bayesian…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-03T19:05:10Z,1466845987071316e3,1466845987071315974,"RT @me_andre: Hice mi primer pull request para nada más y nada menos que @RLadiesGlobal 🥰🚀

Pasen, vean y súmense #rladies 💜
https://t.co/r…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,4,0,FALSE,FALSE,NA,es,NA,NA,,,"RT @me_andre: Hice mi primer pull request para nada más y nada menos que @RLadiesGlobal 🥰🚀

Pasen, vean y súmense #rladies 💜
https://t.co/r…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-03T19:04:58Z,1466845938014732300,1466845938014732290,"RT @rstatsvideo: 📺 New #rstats video: R-Ladies Auckland (English) - A jouRney: where R can take you - Emma Vitz
▶ R-Ladies Global (@RLadies…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,6,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @rstatsvideo: 📺 New #rstats video: R-Ladies Auckland (English) - A jouRney: where R can take you - Emma Vitz
▶ R-Ladies Global (@RLadies…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-03T19:04:45Z,1466845880787558400,1466845880787558406,"RT @RLadiesJozi: Intro to {arrow} package video is up here: https://t.co/t7RU0xe3um
PS: Check out the awesome content from other @RLadiesGl…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,16,0,FALSE,FALSE,FALSE,en,NA,NA,,,"RT @RLadiesJozi: Intro to {arrow} package video is up here: https://t.co/t7RU0xe3um
PS: Check out the awesome content from other @RLadiesGl…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-03T19:04:30Z,1466845818879631400,1466845818879631360,"RT @rstatsvideo: 📺 New #rstats video: R-Ladies Johannesburg (Eng) - Introduction to the {arrow} package - Nic Crane
▶ R-Ladies Global (@RLa…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,4,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @rstatsvideo: 📺 New #rstats video: R-Ladies Johannesburg (Eng) - Introduction to the {arrow} package - Nic Crane
▶ R-Ladies Global (@RLa…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01T05:49:22Z,1465920940378841e3,1465920940378841091,RT @EmilyRiederer: It's almost the holidays so I wrote about something at the top of my data wishlist: data quality tooling that treat grou…,FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,9,0,FALSE,FALSE,NA,en,NA,NA,,,RT @EmilyRiederer: It's almost the holidays so I wrote about something at the top of my data wishlist: data quality tooling that treat grou…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01T05:49:17Z,1465920921873653800,1465920921873653763,RT @yabellini: Writing a blog post with @clauwmath about Latines at useR! 2021 &amp; the number of participants increased sevenfold compared to…,FALSE,144,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,19,0,FALSE,FALSE,NA,en,NA,NA,,,RT @yabellini: Writing a blog post with @clauwmath about Latines at useR! 2021 &amp; the number of participants increased sevenfold compared to…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01T05:49:05Z,1465920871642587100,1465920871642587136,"RT @KiirstiO: It's that time of year folks! If you're interested in an easy introduction to #R &amp; #Rstats, check out this R advent calendaR…",FALSE,143,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,44,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @KiirstiO: It's that time of year folks! If you're interested in an easy introduction to #R &amp; #Rstats, check out this R advent calendaR…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-27T07:27:04Z,1464495976555626500,1464495976555626503,"RT @RLadiesChennai: A gentle reminder for the meetup on Nov 27th, 2021 !
Learn all about ""Unsupervised Learning with K-means Clustering"" th…",FALSE,140,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,2,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @RLadiesChennai: A gentle reminder for the meetup on Nov 27th, 2021 !
Learn all about ""Unsupervised Learning with K-means Clustering"" th…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-27T07:26:33Z,1464495848478367700,1464495848478367744,@RLadiesBergen @JuliaRomanowsk8 Happy Birthday 😀,FALSE,48,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1463895271717445600,1463895271717445633,1190295140541354e3,1190295140541353984,RLadiesBergen,,,,NA,,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,,@RLadiesBergen @JuliaRomanowsk8 Happy Birthday 😀,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-24T06:02:52Z,1463387623855206400,1463387623855206400,"RT @RLadiesGaborone: ""All You Need is Love....and R""
In a month from now, R-Ladies Gaborone will have @micameletti to talk about the use of…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,5,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @RLadiesGaborone: ""All You Need is Love....and R""
In a month from now, R-Ladies Gaborone will have @micameletti to talk about the use of…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-24T06:02:03Z,1463387416098713600,1463387416098713612,"RT @icymi_r: ✍️ On blogging reproducibly with {renv}

👤 Danielle Navarro @djnavarro  

🔗 https://t.co/UrOFAeHddM
#rstats #datascience https…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,18,0,FALSE,FALSE,FALSE,en,NA,NA,,,"RT @icymi_r: ✍️ On blogging reproducibly with {renv}

👤 Danielle Navarro @djnavarro  

🔗 https://t.co/UrOFAeHddM
#rstats #datascience https…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-24T06:01:38Z,1463387314537828400,1463387314537828359,"RT @PipingHotData: i'm pretty proud of this #rstat unit testing 🛠️workshop + blog post combo! 

thanks to @RLadiesPhilly &amp; @gshotwell, i ha…",FALSE,144,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,29,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @PipingHotData: i'm pretty proud of this #rstat unit testing 🛠️workshop + blog post combo! 

thanks to @RLadiesPhilly &amp; @gshotwell, i ha…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-24T06:01:33Z,1463387292035387400,1463387292035387392,"RT @RLadiesBrisbane: There is still time to RSVP for this week's event, during which you will learn how to write a manuscript in #Rmarkdown…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,9,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @RLadiesBrisbane: There is still time to RSVP for this week's event, during which you will learn how to write a manuscript in #Rmarkdown…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:59:41Z,1462692245619060700,1462692245619060740,RT @nic_crane: Excellent blog post by @djnavarro about data serialisation in R - been meaning to read up on this topic for a while and Dani…,FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,18,0,FALSE,FALSE,NA,en,NA,NA,,,RT @nic_crane: Excellent blog post by @djnavarro about data serialisation in R - been meaning to read up on this topic for a while and Dani…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:59:30Z,1462692200588980200,1462692200588980230,"RT @dataandme: Inspired by @spcanelon R-data-viz-accessibility collection (https://t.co/5GhPWltQTg), I've done a series of posts on using t…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,42,0,FALSE,FALSE,FALSE,en,NA,NA,,,"RT @dataandme: Inspired by @spcanelon R-data-viz-accessibility collection (https://t.co/5GhPWltQTg), I've done a series of posts on using t…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:59:11Z,1462692119307554800,1462692119307554820,"RT @apreshill: Excited to see the #rstats Development Guide in there!

""The 'R Development Guide' is written to facilitate the on-boarding…",FALSE,139,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,8,0,FALSE,FALSE,NA,en,1461381645223837700,1461381645223837701,,,"RT @apreshill: Excited to see the #rstats Development Guide in there!

""The 'R Development Guide' is written to facilitate the on-boarding…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:59:03Z,1462692085174345700,1462692085174345731,"RT @icymi_r: 📦💡 Big things come in small packages – Tips and tricks for developing your own R package | Dr. Cosima Meyer

👤 Cosima Meyer @c…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,16,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @icymi_r: 📦💡 Big things come in small packages – Tips and tricks for developing your own R package | Dr. Cosima Meyer

👤 Cosima Meyer @c…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:58:39Z,1462691985081385e3,1462691985081384960,"RT @tania_maxwell7: 💻Looking for a basic introduction to #RStats, #dplyr, #ggplot2, and statistical analyses? 

Or, example slides in #RMar…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,9,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @tania_maxwell7: 💻Looking for a basic introduction to #RStats, #dplyr, #ggplot2, and statistical analyses? 

Or, example slides in #RMar…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:58:20Z,1462691906576695300,1462691906576695297,"RT @RLadiesXalapa: 📣¡Alerta, Alerta!📣

El capítulo de #RLadies Xalapa ya tiene canal de YouTube 📲

Poco a poco iremos subiendo los videos d…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,12,0,FALSE,FALSE,NA,es,NA,NA,,,"RT @RLadiesXalapa: 📣¡Alerta, Alerta!📣

El capítulo de #RLadies Xalapa ya tiene canal de YouTube 📲

Poco a poco iremos subiendo los videos d…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:58:12Z,1462691872292409300,1462691872292409348,RT @RLadiesBrisbane: What do u use #Rmarkdown for? There are so many great applications! We look forward to learning from #Bioinformatics &amp;…,FALSE,144,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,8,0,FALSE,FALSE,NA,en,NA,NA,,,RT @RLadiesBrisbane: What do u use #Rmarkdown for? There are so many great applications! We look forward to learning from #Bioinformatics &amp;…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:58:03Z,1462691835906871300,1462691835906871304,"RT @RLadiesBmore: Hope to see you at our November @RLadiesBmore #virtual #meetup on Nov 29 7-8pm ET! 

RSVP details below :)

#rladies #Bal…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,2,0,FALSE,FALSE,NA,en,1460216945614200800,1460216945614200836,,,"RT @RLadiesBmore: Hope to see you at our November @RLadiesBmore #virtual #meetup on Nov 29 7-8pm ET! 

RSVP details below :)

#rladies #Bal…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:57:48Z,1462691772459589600,1462691772459589632,RT @RLadiesUtrecht: Want to learn how to make maps using R? @RLadiesNairobi are hosting a virtual meetup next week! #geodata #rladies,FALSE,133,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,4,0,FALSE,FALSE,NA,en,1461639546395938800,1461639546395938819,,,RT @RLadiesUtrecht: Want to learn how to make maps using R? @RLadiesNairobi are hosting a virtual meetup next week! #geodata #rladies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:57:40Z,1462691739429449700,1462691739429449731,RT @RLadiesBergen: Join R-Ladies Bergen on Nov.30 when we host R/Shiny developer Anna Skrzydło present the theory and practice of building…,FALSE,139,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,4,0,FALSE,FALSE,NA,en,NA,NA,,,RT @RLadiesBergen: Join R-Ladies Bergen on Nov.30 when we host R/Shiny developer Anna Skrzydło present the theory and practice of building…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:57:26Z,146269167817583e4,1462691678175830016,@yabellini @hfcfrick @ledell @qwertyquesting @clavitolo The #RLadies community is lucky to have you!,FALSE,100,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1462034923682861e3,1462034923682861058,400694446,400694446,yabellini,,,,NA,,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,,,@yabellini @hfcfrick @ledell @qwertyquesting @clavitolo The #RLadies community is lucky to have you!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:53:24Z,1462690664035106800,1462690664035106816,RT @me_andre: Yendooooo! Atención #rladies blogueras (?)🥰💜,FALSE,58,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,TRUE,3,0,FALSE,FALSE,NA,es,1460504498636472300,1460504498636472322,,,RT @me_andre: Yendooooo! Atención #rladies blogueras (?)🥰💜,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22T07:52:59Z,1462690558380580900,1462690558380580872,"RT @icymi_r: 📦🌟 Awesome R-Ladies' Blogs: Curated list of awesome blogs by R-Ladies

👤 R-Ladies Global @rladiesglobal; We are R-Ladies @wear…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,,FALSE,15,0,FALSE,FALSE,NA,en,NA,NA,,,"RT @icymi_r: 📦🌟 Awesome R-Ladies' Blogs: Curated list of awesome blogs by R-Ladies

👤 R-Ladies Global @rladiesglobal; We are R-Ladies @wear…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
